JAR File,Vulnerable JAR File Distribution
/home/bcraig/Documents/Thesis/Analysis/reports/gt2/3rdParty/gt-arcsde-2.7-M3.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/roller/3rdParty/struts2-core-2.0.9.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.e4.core.commands_0.10.2.v20130515-1857.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/mail.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/exoportal/3rdParty/mail.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.pde.api.tools.ui_1.0.400.v20130508-1748.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/streambuffer.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/console-mgr-classes.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.transport.ecf_1.1.0.v20130516-1858.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jbossmq.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/pooka/3rdParty/javamail-crypto-bouncycastle-openpgp.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/mail-plugin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/mvnforum/3rdParty/mysql-connector-java-3.0.17-ga-bin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/jrockit-pluggable-instrumentor.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/jbossall-client-4.2.2.ga.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.help_3.6.0.v20130326-1254.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/db2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.jsch.core_1.1.400.v20111202-1616.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.jsch.ui_1.1.400.v20111007-1310.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ui.navigator_3.5.300.v20130517-0139.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jspwiki/3rdParty/commons-fileupload-1.2.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/jmx-client.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.jdt.doc.user_3.9.0.v20130604-1813.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/CrystalReportEngine.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.pde.ds.ui_1.0.300.v20130507-2057.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/hibernate/3rdParty/jgroups-3.2.0.CR1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/properties-plugin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/ireport/3rdParty/batik-util.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.jdt_3.9.0.v20130605-2000.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ui.navigator.resources_3.4.500.v20130516-1049.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.publisher.eclipse_1.1.200.v20130516-1953.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/jnp-client.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/avalon-framework.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.databinding.beans_1.2.200.v20130515-1857.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.extensionlocation_1.2.100.v20130327-2119.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.pde.ui.templates_3.4.600.v20130507-2057.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jaxb-api.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.jface.text_3.8.100.v20130515-1957.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/ireport/3rdParty/spring.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/tapestry/3rdParty/selenium-core-1.0-beta-2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/jboss-saaj-4.2.2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/joesnmp.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.pde.junit.runtime_3.4.300.v20130422-2046.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/postgresql-8.1-404.jdbc3.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/netbeans/3rdParty/spring-core-3.0.2.RELEASE.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.platform.doc.isv_4.3.0.v20130606-0003.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/servlet-api.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.updatesite_1.0.400.v20130515-2028.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.ui.sdk_1.0.300.v20130503-1750.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/exoportal/3rdParty/jsf-api-1.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/exoportal/3rdParty/tomcat-jk2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jag/3rdParty/commons-httpclient-3.0.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/freecol/3rdParty/jarbundler.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jag/3rdParty/spring-1.2.6.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/mvnforum/3rdParty/mysql-connector-java-3.1.14-bin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/james/3rdParty/mail-1.3.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/netbeans/3rdParty/svnjavahl-1.6.0.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.ds_1.4.100.v20130515-2026.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/jdom-1.0.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/richfaces-api-3.3.0.GA.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/tomcat/3rdParty/catalina.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/informa/3rdParty/spring.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.databinding.property_1.4.200.v20130515-1857.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/ireport/3rdParty/js_axis-1.4patched.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jfreechart.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/jsr299-api.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/jsf-impl.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/netbeans/3rdParty/postgresql-8.3-603.jdbc3.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jbossjta.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.jobs_3.5.300.v20130429-1813.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/getopt.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.compare.core_3.5.300.v20130514-1224.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/joramtests.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/hibernate3.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/bsh.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.updatechecker_1.1.200.v20130327-2119.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/jsf-facelets-1.1.15.B1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jasper-jdt.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.apache.httpcomponents.httpclient_4.1.3.v201209201135.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ui.forms_3.6.0.v20130517-0139.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.text_3.5.300.v20130515-1451.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jaxws-rt.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/findbugs/3rdParty/mysql-connector-java-5.1.7-bin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jgrapht/3rdParty/svnClientAdapter.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.jdt.compiler.apt_1.0.600.v20130530-1010.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/mvnforum/3rdParty/postgresql-8.3-603.jdbc3.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/poi-3.0.1-FINAL-20070705.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.pde.ua.ui_1.0.300.v20130508-1926.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/netbeans/3rdParty/mysql-connector-java-3.1.12-bin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/tapestry/3rdParty/commons-fileupload-1.2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jstock/3rdParty/mail.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/webreporting-jsf.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/commons-fileupload.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/i18nlog-1.0.9.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jag/3rdParty/geronimo-javamail_1.3.1_spec-1.0.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.garbagecollector_1.0.200.v20130327-2119.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.team.core_3.7.0.v20130514-1224.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/exoportal/3rdParty/mailapi.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.sat4j.core_2.3.5.v20130525.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/joesnmp.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/netbeans/3rdParty/jetty-6.0.2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/ejb-management.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/autonumber-plugin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jacorb.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/xmlsec.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/console-mgr-classes.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/exoportal/3rdParty/exo-struts-1.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/velocity.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/dom4j.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.variables_3.2.700.v20130402-1741.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jbossha-client.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.metadata_2.2.0.v20130523-1557.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/derby/3rdParty/geronimo-spec-servlet-2.4-rc4.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/webreporting.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/CrystalQueryEngine.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jag/3rdParty/mysql-connector-java-3.1.12-bin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/applet.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/megamek/3rdParty/jarbundler-2.1.0.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/tapestry/3rdParty/org.mortbay.jetty-5.1.10.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/argouml/3rdParty/openide-util.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.swt_3.102.0.v20130605-1539.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/rssowl/3rdParty/org.eclipse.core.net.linux.x86_1.0.0.I20080521.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.jdt.apt.pluggable.core_1.0.400.v20120516-0617.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/cglib.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/ReportPrinter.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/gt2/3rdParty/gt-epsg-postgresql-2.7-M3.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/run.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/jboss-xml-binding-1.0.0.SP1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/struts/3rdParty/sslext-1.2-0.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/htmlunit/3rdParty/svnant.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.net_1.2.200.v20130430-1352.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.bidi_0.10.0.v20130327-1442.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.touchpoint.eclipse_2.1.200.v20130327-2119.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/ireport/3rdParty/js_mail-1.4.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/xmojo/3rdParty/org.mortbay.jetty.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/castor/3rdParty/derby-10.1.2.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.debug.core_3.8.0.v20130514-0954.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jbossweb.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.engine_2.3.0.v20130526-2122.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/gt2/3rdParty/batik-util-1.7.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/tomcat/3rdParty/jasper.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/ganttproject/3rdParty/jakarta-poi-2.5.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/xercesImpl.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ant.core_3.2.500.v20130402-1746.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/tomcat/3rdParty/bootstrap.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/argouml/3rdParty/batik-util-1.7.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jmeter/3rdParty/xstream-1.4.2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/james/3rdParty/mm.mysql-2.0.14.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/heritrix/3rdParty/jetty-4.2.23.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/netbeans/3rdParty/org-openide-util-lookup.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.resources.win32.x86_3.5.100.v20100505-1741.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/juddi-saaj.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.filesystem_1.4.0.v20130514-1240.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/roller/3rdParty/acegi-security-1.0.3.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/exoportal/3rdParty/tomcat-util.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/derby-plugin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/javassist-2.6.ga.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/jboss-cache-1.4.1.GA.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jsf-api.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/heritrix/3rdParty/poi-2.0-RC1-20031102.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/applet.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/heritrix/3rdParty/jasper-runtime-tomcat-4.1.30.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/struts/3rdParty/commons-fileupload-1.2.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.publisher_1.3.0.v20130509-0110.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.jdt.doc.isv_3.9.0.v20130530-1553.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.runtime.compatibility_3.2.200.v20130326-1255.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.e4.ui.css.swt_0.11.0.v20130515-1857.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jspwiki/3rdParty/mail.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/shutdown.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/roller/3rdParty/commons-fileupload-1.2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.security_1.2.0.v20130424-1801.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ui.net_1.2.200.v20120807-0927.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.artifact.repository_1.1.200.v20130515-2028.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/struts/3rdParty/velocity-tools-1.3.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jag/3rdParty/openide-lookup.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.registry_3.5.300.v20130327-1442.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/jaxen.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.core.net.win32.x86_1.0.100.v20100505-1614.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jag/3rdParty/poi-2.5.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.jdt.junit_3.7.200.v20130514-0733.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/exoportal/3rdParty/struts.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ui.views.log_1.0.400.v20130515-2009.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/trove.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/spring-core.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.equinox.p2.operations_2.3.0.v20130603-1809.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/commons-fileupload-1.2.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/freemind/3rdParty/gnu-regexp-1.1.4.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/xnio-api.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/jaxb-api-2.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/struts/3rdParty/dwr-1.1.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/eclipse_SDK/3rdParty/org.eclipse.ecf_3.2.0.v20130604-1622.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/netbeans/3rdParty/svnClientAdapter-1.6.0.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/marauroa/3rdParty/mysql-connector.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/rasapp.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jboss/3rdParty/myfaces-api-1.1.3.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/ireport/3rdParty/poi-3.6-20091214.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/bindingservice-plugin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/wct/3rdParty/acegi-security-1.0.1.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/mvnforum/3rdParty/mysql-connector-java-5.0.8-bin.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/jruby/3rdParty/jnr-posix.jar,1.0
/home/bcraig/Documents/Thesis/Analysis/reports/compiere/3rdParty/xmlentitymgr.jar,1.0
